ID,DEFAULT,SECTOR,SUBSECTOR,O1000,O1200,O6000,P1000,P3000,P5000,N1000,N1100,N1300,N3000,N3200,N3300,M0000,M1100,M1200,M1300,M2200,M2300,M2400,CONTRACT_SUM,CONTRACT_TYPE,CONTRACT_SUBTYPE,DIM_DENOM_DEV_ID,MODE,FREQ,UK,PH,KKV,EXPOSURE,SIZE_CAT,EXPSHARE,DUR,ENTITY,MONTH,DAY
10865,0,AC,C,206652.0,0.0,37623.0,52877.0,50845.0,48780.0,248041.0,2952.0,0.0,193308.0,142048.0,48114.0,449450.0,0,257482.0,134.0,27058,0,71863.0,18230444,C,G,C,G,H,2.5147,2.0,1.0,5605938.0,kat3,0.0,4.8,entity48,3,29
10866,0,BK,F,204603.0,0.0,7111.0,9541.0,7413.0,5853.0,112266.0,19318.0,2588.0,29009.0,6796.0,20886.0,148156.0,0,62650.0,0.0,48330,0,22392.0,2239758,C,G,C,P,F,5.1313,2.0,1.0,1038698.0,kat3,0.0,3.1,entity21,4,7
10867,0,CB,D,35744.0,0.0,4654.0,2114.0,1957.0,108.0,23902.0,3001.0,0.0,4658.0,2524.0,2007.0,29190.0,752,16739.0,0.0,2167,0,3615.0,3069888,A,C,C,L,C,4.6368,2.0,1.0,0.0,kat3,0.0,1.0,entity16,4,6
10868,0,CB,D,134221.0,0.0,8683.0,1806.0,1463.0,788.0,36282.0,2974.0,0.0,16346.0,1345.0,14943.0,53318.0,0,32072.0,0.0,10955,0,3739.0,22672415,A,C,C,L,C,3.3361,2.0,1.0,12828723.0,kat4,0.0,1.0,entity16,4,6
10869,0,AZ,E,19178.0,0.0,2201.0,-521.0,-616.0,-649.0,9160.0,2.0,0.0,7632.0,5780.0,1806.0,17212.0,0,6796.0,0.0,5228,0,4608.0,5946311,C,G,C,H,F,2.257,2.0,1.0,3016794.0,kat2,0.0,5.1,entity10,4,10
10870,0,BE,D,24631.0,0.0,1972.0,3249.0,2394.0,2073.0,7776.0,3050.0,0.0,6982.0,4331.0,2560.0,15432.0,51,8377.0,0.0,225,0,6014.0,2359461,C,G,C,P,F,10.6256,2.0,1.0,1469110.0,kat2,0.0,4.3,entity10,4,10
10871,0,BJ,D,389690.0,0.0,2069.0,4415.0,3763.0,3089.0,18350.0,94.0,0.0,48955.0,0.0,50093.0,69912.0,0,9487.0,0.0,35288,0,12136.0,2313331,C,G,C,P,F,4.0983,2.0,1.0,1579774.0,kat3,0.0,5.0,entity18,4,10
10872,0,CQ,D,12456.0,0.0,687.0,2985.0,2987.0,2658.0,5009.0,2.0,0.0,2048.0,711.0,1384.0,7173.0,0,4677.0,0.0,377,0,1377.0,1507810,C,G,C,P,F,0.0711,2.0,1.0,621607.0,kat2,0.0,3.0,entity18,3,29
10873,0,AD,F,40819.0,0.0,1973.0,-6648.0,-6810.0,-6812.0,23248.0,35972.0,4612.0,35132.0,0.0,35265.0,59177.0,0,41183.0,0.0,6846,0,779.0,5907738,A,C,C,L,B,3.0987,2.0,1.0,686611.0,kat3,0.0,1.0,entity2,3,24
10874,0,BJ,D,382025.0,0.0,1833.0,24584.0,25839.0,23740.0,25884.0,14.0,0.0,20975.0,0.0,19329.0,43919.0,0,6044.0,0.0,2237,0,21273.0,4937516,A,C,C,L,B,3.1006,2.0,1.0,429345.0,kat3,0.0,1.0,entity2,3,28
10875,0,BK,E,52640.0,0.0,1087.0,1141.0,1172.0,1049.0,8061.0,2999.0,0.0,34130.0,16094.0,16640.0,41705.0,0,24063.0,0.0,1197,0,12305.0,9403967,A,C,C,L,B,3.285,2.0,1.0,833763.0,kat3,0.0,1.0,entity2,4,5
10876,0,BJ,I,91627.0,0.0,221.0,4949.0,4447.0,4052.0,31336.0,87.0,0.0,821.0,0.0,824.0,30918.0,0,9805.0,0.0,5009,0,3892.0,8123851,C,G,C,P,F,4.512,2.0,1.0,6764620.0,kat1,0.0,5.1,entity10,4,11
10877,0,BF,K,347582.0,0.0,39827.0,19615.0,17407.0,16279.0,201656.0,2954.0,0.0,37364.0,5203.0,31961.0,257667.0,0,195982.0,0.0,17768,0,33899.0,30320000,C,G,C,P,F,2.4651,2.0,1.0,17877130.0,kat5,0.0,2.0,entity10,4,11
10878,0,AB,I,559200.0,0.0,20031.0,5378.0,4765.0,987.0,154340.0,72.0,0.0,14572.0,0.0,15242.0,156633.0,0,11208.0,0.0,67849,0,51827.0,4733660,C,G,C,C,F,,,,,kat6,0.0,3.0,entity13,4,11
10879,0,AF,K,356845.0,0.0,16924.0,1208.0,1419.0,837.0,160117.0,88.0,0.0,131916.0,59076.0,73286.0,286816.0,0,199109.0,183.0,35588,0,3887.0,43907772,A,D,C,D,C,3.0567,2.0,1.0,74340429.0,kat4,0.0,1.0,entity66,4,5
10880,0,BJ,K,18815.0,0.0,30.0,245.0,190.0,166.0,3176.0,3000.0,0.0,3697.0,0.0,3564.0,6749.0,0,590.0,0.0,572,0,2859.0,1985049,A,C,C,L,C,6.2112,2.0,1.0,84632.0,kat1,0.0,1.0,entity16,4,10
10881,0,AL,C,18870.0,0.0,362.0,288.0,173.0,131.0,15681.0,2990.0,0.0,17536.0,0.0,16366.0,33018.0,0,2361.0,0.0,23115,0,7587.0,10098589,C,C,C,L,B,3.3768,2.0,1.0,4627064.0,kat2,0.0,2.0,entity28,4,11
10882,0,BJ,I,238978.0,0.0,6236.0,6172.0,12347.0,10391.0,130503.0,3027.0,0.0,87130.0,6247.0,79239.0,219513.0,0,29157.0,4044.0,13065,869,40290.0,29284758,A,D,C,L,C,,,,,kat4,0.0,1.0,entity80,4,5
10883,0,BJ,I,393260.0,0.0,875.0,10017.0,10026.0,9802.0,43446.0,2955.0,0.0,27983.0,1075.0,28263.0,72425.0,0,42364.0,0.0,5816,0,2227.0,9990678,A,C,C,L,B,0.0001,2.0,1.0,637378.0,kat3,0.0,1.0,entity2,4,10
10884,0,AM,B,11276.0,0.0,4598.0,302.0,321.0,231.0,20678.0,22.0,0.0,23327.0,0.0,22321.0,41691.0,35,6802.0,0.0,19610,0,4074.0,3880744,A,D,C,J,C,6.752000000000002,2.0,1.0,3522724.0,kat2,0.0,3.0,entity12,4,12
10885,0,BI,H,288249.0,0.0,1232.0,25563.0,27946.0,26622.0,59659.0,2935.0,0.0,25020.0,1497.0,25411.0,87505.0,1,3549.0,0.0,33036,0,40014.0,2196217,C,G,C,P,F,3.8611,2.0,1.0,1194852.0,kat2,0.0,4.0,entity21,4,11
10886,0,BJ,G,794993.0,0.0,5382.0,17716.0,15012.0,12896.0,74435.0,6735.0,0.0,93096.0,10254.0,80408.0,171274.0,321,32219.0,0.0,54302,0,5353.0,9624925,C,G,C,C,F,6.5067,2.0,1.0,5831646.0,kat4,0.0,5.0,entity8,4,12
10887,0,AC,C,361824.0,0.0,18677.0,33247.0,30328.0,30481.0,180397.0,3053.0,4724.0,177009.0,26751.0,132261.0,378466.0,0,183167.0,0.0,172723,0,4474.0,4987782,C,G,C,P,F,1.883,2.0,1.0,2328007.0,kat3,0.0,4.1,entity10,4,13
10888,0,BJ,G,210573.0,0.0,2582.0,18727.0,16436.0,13630.0,66231.0,3005.0,0.0,43581.0,8314.0,36182.0,116765.0,165,29971.0,0.0,1570,0,31226.0,2965400,C,G,C,P,F,7.1804,2.0,1.0,1568037.0,kat3,0.0,4.1,entity10,4,13
10889,0,BH,C,80171.0,0.0,161.0,-1874.0,-2379.0,-2638.0,18.0,3042.0,0.0,41907.0,18120.0,22176.0,40428.0,0,21058.0,0.0,5364,0,12682.0,20387504,C,C,C,I,F,4.964,2.0,1.0,19011771.0,kat1,0.0,1.1,entity1,4,12
10890,0,BJ,I,121228.0,0.0,1487.0,15124.0,17182.0,14228.0,82130.0,3035.0,0.0,47357.0,0.0,15686.0,130131.0,2152,36139.0,0.0,12103,102,1520.0,10057303,A,C,C,L,C,3.0954,2.0,1.0,2472698.0,kat2,0.0,1.0,entity25,4,12
10891,0,BE,D,231737.0,0.0,4970.0,7697.0,5138.0,5063.0,16030.0,2979.0,0.0,285960.0,13122.0,263783.0,349773.0,42,121534.0,0.0,185808,0,7473.0,50998029,A,D,C,L,H,3.944,2.0,1.0,7830884.0,kat5,0.0,1.0,entity24,4,12
10892,0,BI,D,409295.0,0.0,116.0,4846.0,4083.0,3809.0,42489.0,2976.0,0.0,37759.0,0.0,38841.0,80601.0,0,856.0,0.0,45206,0,11363.0,19169792,C,D,C,L,H,3.944,2.0,1.0,3131321.0,kat1,0.0,1.0,entity24,4,12
10893,0,AF,E,323720.0,0.0,5513.0,23052.0,17718.0,14810.0,68447.0,2947.0,0.0,27503.0,0.0,25636.0,95708.0,0,14696.0,0.0,47088,0,22607.0,15080390,A,C,C,J,C,4.1168,2.0,1.0,14808866.0,kat5,0.0,1.0,entity16,4,13
10894,0,BW,K,11147.0,0.0,733.0,1641.0,1502.0,1434.0,6158.0,2926.0,0.0,11812.0,74.0,10346.0,21390.0,0,16846.0,0.0,4379,0,289.0,1629309,C,C,C,L,C,13.5221,2.0,1.0,1290003.0,kat1,0.0,1.0,entity16,4,13
10895,0,BG,K,247414.0,0.0,2241.0,29831.0,30868.0,28228.0,40389.0,15626.0,0.0,10492.0,0.0,12332.0,54465.0,0,12120.0,0.0,39114,0,747.0,9887640,A,C,C,L,B,2.4811,2.0,1.0,707376.0,kat4,0.0,1.0,entity2,4,11
10896,0,CQ,D,133726.0,0.0,4563.0,17141.0,18085.0,15643.0,37797.0,1611.0,0.0,5247.0,0.0,5252.0,43591.0,647,19779.0,0.0,2073,0,1214.0,9915792,A,C,C,L,B,0.8212,2.0,1.0,627553.0,kat4,0.0,1.0,entity2,4,11
10897,0,CC,D,227892.0,0.0,10742.0,97274.0,53929.0,50325.0,487867.0,24354.0,0.0,1742506.0,785043.0,301365.0,3198007.0,0,2490813.0,358166.0,228828,0,85763.0,442625,C,C,B,C,F,2.6652,2.0,1.0,114731730.0,kat2,0.0,10.0,entity73,4,3
10898,0,BE,D,427871.0,0.0,23329.0,22271.0,14506.0,13224.0,166074.0,28921.0,0.0,445472.0,307939.0,49230.0,753475.0,0,231840.0,0.0,284824,0,45976.0,100778395,C,C,C,G,B,3.9493,2.0,1.0,64146262.0,kat5,0.0,5.0,entity35,4,18
10899,0,CQ,D,12344.0,0.0,1204.0,14129.0,13201.0,11052.0,24462.0,2930.0,0.0,5718.0,3073.0,2509.0,32025.0,0,5351.0,0.0,358,0,26134.0,3238693,C,G,C,C,F,8.2372,2.0,1.0,2663261.0,kat2,0.0,7.1,entity16,4,18
10900,0,BG,E,514278.0,0.0,5951.0,11704.0,11043.0,11011.0,67865.0,2981.0,0.0,180611.0,0.0,191630.0,269974.0,117,17898.0,0.0,185050,0,6349.0,59556471,A,C,C,L,B,4.1061,2.0,1.0,7307196.0,kat3,0.0,1.0,entity2,4,10
10901,0,BJ,C,97646.0,0.0,279.0,4462.0,4325.0,1709.0,18160.0,3040.0,0.0,37130.0,1960.0,34474.0,53241.0,0,3261.0,0.0,26254,0,3896.0,14883772,A,C,C,L,B,4.1061,2.0,1.0,942870.0,kat4,0.0,1.0,entity2,4,6
10902,0,CC,D,132912.0,0.0,1858.0,921.0,1355.0,1311.0,103491.0,2971.0,0.0,31838.0,2150.0,29919.0,123479.0,72,74257.0,19304.0,15565,0,16917.0,2537294,C,G,C,C,F,6.8694,2.0,1.0,0.0,kat2,0.0,4.0,entity13,4,19
10903,0,BV,B,693829.0,0.0,7249.0,24894.0,18599.0,17806.0,128867.0,5935.0,0.0,141648.0,2496.0,141079.0,282012.0,1129,22997.0,0.0,197367,0,11025.0,3448083,C,G,C,C,F,7.2389,2.0,1.0,0.0,kat5,0.0,3.0,entity13,4,19
10904,0,CA,D,219927.0,0.0,46647.0,56661.0,45895.0,41755.0,646149.0,544721.0,0.0,451676.0,310839.0,141247.0,1114887.0,26,1112961.0,0.0,22047,0,10365.0,495787,C,D,B,I,F,2.0,1.0,1.0,127988177.0,kat2,0.0,9.7,entity54,4,20
10905,0,AF,C,338777.0,0.0,55782.0,56910.0,106280.0,99988.0,676676.0,9935.0,189743.0,143203.0,84735.0,49281.0,812157.0,0,390985.0,0.0,225327,0,32980.0,193778,C,G,B,P,F,1.21,2.0,1.0,47614386.0,kat5,0.0,5.1,entity25,4,12
10906,0,BG,D,61026.0,0.0,566.0,649.0,487.0,381.0,6470.0,3017.0,0.0,13829.0,0.0,13551.0,20291.0,0,1711.0,0.0,18871,0,491.0,8028884,A,C,C,L,B,4.1061,2.0,1.0,507924.0,kat3,0.0,1.0,entity2,4,10
10907,0,DA,B,78011.0,0.0,4532.0,6594.0,6375.0,5744.0,35958.0,2997.0,0.0,5556.0,2023.0,3438.0,41345.0,84,24477.0,0.0,8482,0,6679.0,4036211,C,G,C,P,F,4.4632,2.0,1.0,1606902.0,kat4,0.0,2.0,entity12,4,18
10908,0,AT,C,495563.0,419.0,17701.0,9677.0,2348.0,2034.0,654017.0,169541.0,84716.0,262547.0,20661.0,250615.0,931218.0,2644,426555.0,0.0,82496,0,2956.0,29268541,A,C,C,F,B,2.5967,2.0,1.0,20873780.0,kat6,0.1,0.8,entity12,4,10
10909,0,BG,D,53881.0,0.0,1918.0,7298.0,7037.0,6339.0,34554.0,10017.0,0.0,24867.0,8995.0,17396.0,60002.0,0,19119.0,0.0,8372,15520,12057.0,10088086,C,C,C,F,B,4.0017,2.0,1.0,7725753.0,kat3,0.0,6.9,entity12,4,18
10910,0,CP,G,77065.0,0.0,2347.0,2810.0,1260.0,1200.0,29599.0,3071.0,0.0,13374.0,4106.0,8142.0,42011.0,0,10522.0,0.0,12478,0,17958.0,2340312,C,G,C,P,F,5.8705,2.0,1.0,1329031.0,kat3,0.0,3.1,entity10,4,20
10911,0,BI,I,146181.0,0.0,5421.0,17549.0,15861.0,17281.0,300423.0,29606.0,46118.0,23731.0,0.0,23263.0,314253.0,0,294881.0,0.0,1200,0,2801.0,14085926,A,D,C,L,B,2.1204,2.0,1.0,5835754.0,kat3,0.0,1.0,entity63,4,21
10912,0,AF,C,46237.0,0.0,10990.0,1623.0,1061.0,927.0,94331.0,2958.0,11418.0,25568.0,25341.0,1795.0,127831.0,0,78757.0,0.0,4644,0,13815.0,10033770,C,C,C,L,B,0.7467,2.0,1.0,8308739.0,kat2,0.0,3.0,entity31,4,18
10913,0,BI,F,745499.0,0.0,8946.0,229283.0,246145.0,213766.0,490956.0,2946.0,0.0,155746.0,3548.0,150220.0,644201.0,4895,31087.0,0.0,551110,403,6100.0,7655062,C,G,C,P,F,4.3206,2.0,1.0,2330468.0,kat3,0.0,3.0,entity18,4,20
10914,0,BJ,D,66468.0,0.0,1109.0,2099.0,1838.0,1552.0,5926.0,5026.0,0.0,17489.0,0.0,15764.0,21010.0,0,3094.0,0.0,50,0,15612.0,1967607,C,C,C,K,F,6.1324,2.0,1.0,982671.0,kat1,0.0,1.9,entity2,4,5
10915,0,BI,F,107434.0,0.0,838.0,2482.0,1819.0,1656.0,5288.0,3030.0,0.0,20364.0,5429.0,16544.0,26224.0,0,6105.0,0.0,2236,0,826.0,9374468,A,C,C,L,B,3.285,2.0,1.0,999641.0,kat1,0.0,1.0,entity2,4,19
10916,0,BI,I,31229.0,0.0,2217.0,1128.0,1000.0,910.0,8283.0,3059.0,0.0,8004.0,3050.0,5153.0,15114.0,0,6726.0,0.0,1402,0,5842.0,3928356,A,C,C,L,B,3.0979,2.0,1.0,663536.0,kat1,0.0,1.0,entity2,4,4
10917,0,AQ,I,331033.0,0.0,47789.0,55771.0,55555.0,53529.0,243413.0,2956.0,0.0,140646.0,77185.0,44779.0,389350.0,0,256084.0,0.0,76078,0,15766.0,194481,A,F,B,F,B,0.5099,2.0,2.0,0.0,kat4,0.0,1.0,entity14,4,4
10918,0,BQ,C,37560.0,0.0,578.0,369.0,329.0,277.0,3774.0,3050.0,0.0,4583.0,0.0,4472.0,8531.0,0,2301.0,0.0,413,0,5456.0,4882522,A,C,C,L,B,4.1552,2.0,1.0,1586030.0,kat3,0.0,1.0,entity85,4,13
10919,0,BI,K,75603.0,0.0,1860.0,9887.0,9879.0,9592.0,16242.0,2935.0,0.0,5963.0,355.0,5650.0,20761.0,0,4195.0,0.0,4354,0,2687.0,6090680,A,C,C,L,C,2.3688,2.0,1.0,745949.0,kat2,0.0,1.0,entity16,4,21
10920,0,CD,D,29871.0,0.0,1373.0,1105.0,885.0,818.0,18798.0,3003.0,0.0,867.0,0.0,839.0,18942.0,3855,2458.0,0.0,3472,0,9056.0,2928578,C,C,C,L,C,15.7892,2.0,1.0,0.0,kat3,0.0,1.0,entity16,4,21
10921,0,AY,C,321062.0,0.0,14718.0,49525.0,47654.0,44965.0,170006.0,3058.0,0.0,76345.0,48698.0,28695.0,270991.0,0,155197.0,0.0,61082,0,35787.0,5060084,C,G,C,P,F,,,,,kat4,0.0,5.0,entity42,4,21
10922,0,BI,I,92793.0,0.0,2485.0,2637.0,1900.0,1773.0,15724.0,3628.0,0.0,36067.0,527.0,33178.0,51700.0,0,20510.0,0.0,2088,0,308.0,14260371,A,C,C,L,H,3.944,2.0,1.0,1994210.0,kat1,0.0,0.8,entity24,4,21
10923,0,BJ,F,137021.0,0.0,921.0,2889.0,2256.0,2180.0,24715.0,8064.0,0.0,84734.0,0.0,82803.0,116212.0,16580,203.0,0.0,86893,0,49.0,17830504,A,C,C,L,B,4.1061,2.0,1.0,3626430.0,kat2,0.0,1.0,entity2,4,18
10924,0,BK,F,792857.0,0.0,1134.0,28775.0,25068.0,22489.0,63666.0,2963.0,0.0,413167.0,72568.0,345253.0,474045.0,0,2054.0,0.0,155705,0,2620.0,43713123,A,C,C,L,B,4.1061,2.0,1.0,11648424.0,kat2,0.0,1.0,entity2,4,19
10925,0,BI,H,13551614.0,1127983.0,85245.0,442653.0,451936.0,438271.0,1253371.0,40226.0,467.0,3702320.0,873201.0,2810142.0,4994797.0,3962,791601.0,319741.0,2383282,0,23097.0,182139523,A,C,C,L,B,1.4729,2.0,1.0,108073603.0,kat7,8.5,0.9,entity2,4,19
10926,0,BE,D,83588.0,0.0,180.0,2141.0,2194.0,1902.0,7838.0,2962.0,0.0,20321.0,0.0,20527.0,35807.0,0,589.0,0.0,17198,0,19811.0,2929296,A,C,C,L,B,1.6601,2.0,1.0,200449.0,kat2,0.0,1.0,entity2,4,19
10927,0,CQ,D,35766.0,0.0,2733.0,13795.0,11421.0,10921.0,34943.0,2943.0,0.0,26995.0,10055.0,16717.0,63975.0,0,39466.0,0.0,1068,0,20437.0,10113841,C,C,C,F,B,4.7314,2.0,1.0,7717651.0,kat2,0.0,7.0,entity12,4,20
10928,1,BI,C,672097.0,0.0,3510.0,6735.0,6124.0,5485.0,53935.0,3052.0,0.0,52307.0,0.0,51563.0,107820.0,0,57137.0,0.0,33397,0,13730.0,25985025,A,D,C,D,C,4.0775,2.0,1.0,33305000.0,kat1,0.0,1.0,entity89,4,19
10929,0,AH,D,185146.0,0.0,37641.0,4427.0,3837.0,3239.0,116226.0,3057.0,0.0,40344.0,2250.0,37726.0,213449.0,74,181400.0,1237.0,5509,0,4721.0,12755525,A,D,C,L,B,4.4898,2.0,1.0,11724529.0,kat3,0.0,1.2,entity46,4,24
10930,0,CA,D,459944.0,0.0,107400.0,157347.0,376587.0,366785.0,4698665.0,511421.0,59.0,1192690.0,587394.0,696104.0,5979917.0,4190,1966826.0,3030966.0,867104,0,4101.0,2423277,C,C,B,I,H,1.3161,2.0,1.0,720853629.0,kat5,0.0,5.1,entity27,4,13
10931,0,BH,C,434631.0,0.0,6204.0,32085.0,23834.0,22068.0,121813.0,13714.0,33189.0,166685.0,0.0,180686.0,307321.0,806,59712.0,0.0,84679,0,8517.0,6570505,C,G,C,C,F,2.5289,2.0,1.0,5063807.0,kat3,0.0,5.0,entity16,4,24
10932,0,BE,D,23118.0,0.0,653.0,676.0,588.0,524.0,8878.0,3022.0,0.0,7364.0,1936.0,5271.0,15268.0,0,4263.0,0.0,9996,0,668.0,3410700,A,C,C,L,B,4.1213,2.0,1.0,542265.0,kat2,0.0,1.0,entity2,4,18
10933,0,AP,B,79937.0,0.0,3347.0,11798.0,11077.0,10006.0,31052.0,3009.0,0.0,8690.0,2015.0,6794.0,40088.0,0,21774.0,0.0,4738,0,12883.0,9951097,C,D,C,L,B,4.1669,2.0,1.0,7207013.0,kat4,0.0,3.0,entity63,4,21
10934,0,CQ,D,14809.0,0.0,760.0,3322.0,2938.0,2673.0,6057.0,2933.0,0.0,4440.0,1230.0,3059.0,9970.0,0,2940.0,0.0,1927,0,5273.0,1227687,A,C,C,L,B,4.126,2.0,1.0,968424.0,kat1,0.0,1.0,entity1,4,24
10935,0,BE,C,968163.0,24301.0,6687.0,-13699.0,5218.0,3448.0,71829.0,4956.0,0.0,93356.0,2601.0,91866.0,163383.0,0,19658.0,1590.0,130502,0,9682.0,157621605,A,A,C,F,B,29.9,2.0,1.0,158197009.0,kat1,2.5,0.4,entity54,4,18
10936,0,BK,E,209505.0,0.0,34540.0,8722.0,5330.0,5271.0,65150.0,9044.0,0.0,57904.0,26663.0,31858.0,123922.0,0,96761.0,0.0,18779,0,7099.0,12713596,C,G,C,P,F,,,,,kat3,0.0,5.1,entity64,4,6
10937,1,BK,E,78819.0,0.0,14432.0,7837.0,7910.0,7333.0,67723.0,3003.0,0.0,17122.0,0.0,18197.0,85966.0,0,44782.0,0.0,35049,0,6095.0,12226685,A,D,C,G,B,2.5223,2.0,1.0,8924708.0,kat3,0.0,1.0,entity3,4,25
10938,0,BG,D,45624.0,0.0,881.0,4157.0,3934.0,3463.0,12043.0,3026.0,0.0,11530.0,0.0,12292.0,24244.0,0,1329.0,0.0,19227,0,2442.0,6019215,A,C,C,L,B,3.1054,2.0,1.0,2003244.0,kat2,0.0,1.0,entity2,4,12
10939,0,BG,K,295734.0,0.0,2123.0,20161.0,18053.0,16134.0,34812.0,3060.0,0.0,102413.0,23567.0,88035.0,150819.0,0,7631.0,980.0,40501,0,2387.0,39593703,A,C,C,L,B,1.8745,2.0,1.0,2529114.0,kat2,0.0,1.0,entity2,4,12
10940,0,CM,E,15766.0,0.0,635.0,669.0,617.0,601.0,4957.0,3061.0,0.0,866.0,0.0,864.0,5934.0,0,1018.0,0.0,976,0,3239.0,3045157,C,C,C,J,C,7.1761,2.0,1.0,2615546.0,kat3,0.0,3.0,entity12,4,26
10941,0,CC,D,312427.0,0.0,4234.0,19645.0,19508.0,14738.0,54780.0,3172.0,0.0,101506.0,27073.0,84937.0,158934.0,0,35488.0,0.0,73056,0,17201.0,2821247,C,G,C,H,F,8.4413,2.0,1.0,1573729.0,kat3,0.0,3.1,entity10,4,26
10942,0,CM,E,27468.0,0.0,992.0,3772.0,3672.0,3198.0,6516.0,3017.0,0.0,2753.0,0.0,2840.0,9346.0,0,6967.0,0.0,1124,0,659.0,4028820,A,D,C,L,B,2.1218,2.0,1.0,1788081.0,kat1,0.0,1.0,entity38,4,26
10943,0,CC,D,98034.0,0.0,2710.0,47231.0,45457.0,42464.0,51320.0,3060.0,0.0,13898.0,4065.0,9023.0,62732.0,0,26609.0,0.0,6415,0,29839.0,3533779,C,G,C,C,F,7.9806,2.0,1.0,0.0,kat2,0.0,3.0,entity9,4,25
10944,0,BI,I,103854.0,0.0,974.0,10262.0,12530.0,10277.0,21057.0,3064.0,1287.0,21255.0,2562.0,20073.0,45270.0,0,4485.0,0.0,7249,0,28995.0,2916113,C,G,C,C,F,2.5001,2.0,1.0,0.0,kat1,0.0,5.0,entity13,4,25
10945,1,BJ,D,216113.0,0.0,4367.0,10893.0,11442.0,10277.0,37041.0,1004.0,0.0,147440.0,122101.0,21694.0,159834.0,122,17714.0,0.0,133155,0,6048.0,6475702,C,G,C,P,F,7.8232,2.0,1.0,3421503.0,kat2,0.0,3.1,entity21,4,26
10946,1,AC,B,7985.0,0.0,3161.0,973.0,961.0,880.0,46560.0,23.0,0.0,31777.0,13721.0,17736.0,77878.0,0,60801.0,0.0,17445,0,137.0,3360044,C,G,C,H,F,2.2328,2.0,1.0,1795646.0,kat1,0.0,6.1,entity10,4,27
10947,0,BJ,I,379020.0,0.0,4888.0,3694.0,1333.0,626.0,48751.0,3023.0,0.0,442541.0,13189.0,430223.0,499177.0,0,4235.0,0.0,68207,0,12093.0,4943375,C,G,C,P,F,1.9696,2.0,1.0,2014607.0,kat4,0.0,3.1,entity10,4,27
10948,0,BI,E,109300.0,0.0,403.0,1889.0,1717.0,1675.0,13481.0,8203.0,0.0,2178.0,0.0,2194.0,14928.0,41,953.0,0.0,1916,0,68.0,14069961,A,C,C,L,C,3.076,2.0,1.0,2357063.0,kat2,0.0,1.0,entity16,4,25
10949,0,AR,G,283423.0,0.0,10934.0,80375.0,77049.0,70675.0,240342.0,14969.0,0.0,95808.0,35926.0,61319.0,412756.0,1119,155227.0,0.0,93230,0,121302.0,2492522,C,G,C,P,F,4.972,2.0,1.0,1756886.0,kat5,0.0,4.0,entity16,4,26
10950,0,BI,E,180507.0,0.0,2872.0,7625.0,6616.0,5942.0,27781.0,3005.0,0.0,30006.0,5566.0,24791.0,57507.0,0,10420.0,0.0,13356,0,2025.0,3225122,C,G,C,F,F,6.5319,2.0,1.0,2207479.0,kat3,0.0,4.1,entity34,4,3
10951,0,BJ,D,139404.0,0.0,351.0,4069.0,3875.0,3463.0,11415.0,40.0,0.0,8021.0,0.0,8144.0,19798.0,0,1421.0,0.0,2211,0,9496.0,4912757,A,C,C,L,B,4.1089,2.0,1.0,881045.0,kat2,0.0,1.0,entity2,4,24
10952,0,BJ,G,174088.0,0.0,28.0,8781.0,8862.0,8334.0,40560.0,3031.0,0.0,24118.0,0.0,25816.0,64114.0,0,2404.0,0.0,16703,0,6643.0,12489118,A,C,C,L,B,0.6125,2.0,1.0,982725.0,kat2,0.0,1.0,entity2,4,4
10953,0,BF,D,24181.0,0.0,668.0,-3716.0,-3786.0,-3770.0,28560.0,4964.0,0.0,595.0,0.0,598.0,30704.0,0,20528.0,0.0,1738,5111,1912.0,5902920,A,C,C,L,B,3.285,2.0,1.0,520023.0,kat2,0.0,1.0,entity2,4,24
10954,0,BJ,C,310210.0,0.0,2291.0,7226.0,6597.0,6582.0,85396.0,2967.0,0.0,48811.0,20351.0,27528.0,132103.0,0,48273.0,0.0,2571,0,2622.0,25328792,C,C,C,F,F,3.2906,2.0,1.0,17100147.0,kat4,0.0,7.0,entity14,4,11
10955,0,BI,F,64027.0,0.0,219.0,3238.0,3088.0,2858.0,13205.0,2935.0,0.0,36203.0,8352.0,27335.0,46828.0,0,402.0,0.0,44502,0,373.0,2477832,C,C,C,F,F,4.3095,2.0,1.0,1449258.0,kat2,0.0,5.0,entity14,4,25
10956,0,BI,E,240257.0,0.0,2386.0,4913.0,4681.0,3978.0,25650.0,3041.0,0.0,20757.0,6206.0,15721.0,49681.0,0,25529.0,0.0,10040,0,2178.0,4665574,C,G,C,C,F,5.7970000000000015,2.0,1.0,0.0,kat2,0.0,5.0,entity9,4,21
10957,1,AN,B,10461.0,0.0,0.0,332.0,313.0,298.0,3465.0,2966.0,0.0,2477.0,0.0,2272.0,5523.0,0,0.0,0.0,76,0,18.0,1906265,A,C,C,F,B,4.1788,2.0,1.0,784388.0,kat2,0.0,1.0,entity4,4,27
10958,0,CX,C,44738.0,0.0,1210.0,-28510.0,13497.0,13674.0,15602.0,3060.0,0.0,5695.0,2140.0,3491.0,21676.0,0,4679.0,2089.0,2018,0,13207.0,2732240,C,G,C,C,F,9.6881,2.0,1.0,0.0,kat1,0.0,3.0,entity13,4,27
